composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
Li0.33Ti0.67Ag1O2,3.44,2.46,2.5412999999999997,3.44,5.0,3.0,1.0,11.5025,4.4975000000000005,16.0,160.0,94.0,106.61,40.61,1.0,2.0,1.6675,2.0,4.0,2.0,2.0,1.0,11.0,10.0,6.5024999999999995,2.24875,2.0,2.0,1.0,1.0,8.0,2.6725000000000003,1.7847125000000001,2.7
Li0.5Ge1Pb1.75S4,2.58,1.6,2.330689655172414,2.58,6.0,4.0,1.0,14.206896551724139,1.9785969084423305,16.0,146.0,41.0,118.55172413793103,14.953626634958384,1.0,2.0,1.9310344827586208,2.0,4.0,2.9655172413793105,1.1414982164090366,1.0,28.0,27.0,12.068965517241379,8.223543400713437,4.0,4.0,2.6206896551724137,1.0463733650416172,4.0,2.689655172413793,0.9940546967895363,1.95
Li2B4O7,3.44,2.46,2.630769230769231,3.44,2.0,0.0,1.0,12.76923076923077,3.621301775147928,16.0,128.0,62.0,81.07692307692308,16.236686390532547,1.0,2.0,1.8461538461538463,2.0,4.0,2.4615384615384617,1.6568047337278107,1.0,6.0,5.0,4.3076923076923075,1.8224852071005917,5.0,5.0,2.6153846153846154,1.4674556213017753,5.0,2.769230769230769,1.3727810650887575,7.3
Li2CdGe,2.01,1.0299999999999998,1.415,0.98,5.0,3.0,1.0,7.0,6.0,1.0,144.0,24.0,130.0,7.0,1.0,2.0,1.5,1.0,2.0,0.5,0.75,1.0,14.0,13.0,7.0,6.0,4.0,4.0,1.0,1.5,4.0,1.5,1.25,0.99
Li2CdGeS4,2.58,1.6,1.9975,2.58,5.0,3.0,1.0,11.5,5.25,16.0,144.0,39.0,117.5,12.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.5,3.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,3.1
Li2CdSnS4,2.58,1.6,1.99125,2.58,5.0,3.0,1.0,11.5,5.25,16.0,144.0,39.0,119.875,14.875,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.5,3.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,3.26
Li2FeGeS4,2.58,1.6,2.015,2.58,4.0,2.0,1.0,11.0,5.75,16.0,132.0,27.0,116.0,11.0,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.0,2.5,4.0,4.0,1.5,1.125,4.0,2.25,0.875,1.42
Li2FeSnS4,2.58,1.6,2.00875,2.58,5.0,3.0,1.0,11.0,5.75,16.0,139.0,34.0,118.375,13.375,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.0,2.5,4.0,4.0,1.5,1.125,4.0,2.25,0.875,1.86
Li2Ga(GeSe3)2,2.55,1.5699999999999998,2.0990909090909087,2.55,4.0,2.0,1.0,12.636363636363637,4.231404958677686,16.0,128.0,8.0,121.63636363636364,2.3801652892562,1.0,2.0,1.8181818181818181,2.0,4.0,2.6363636363636362,1.487603305785124,1.0,16.0,15.0,12.636363636363637,4.231404958677686,5.0,5.0,2.272727272727273,1.1239669421487604,5.0,2.4545454545454546,1.0247933884297522,2.64
Li2Ga2GeS6,2.58,1.6,2.097272727272727,2.58,4.0,2.0,1.0,12.545454545454545,4.198347107438017,16.0,128.0,23.0,113.63636363636364,9.421487603305785,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,14.0,13.0,7.090909090909091,3.40495867768595,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,3.65
Li2HgGe,2.01,1.0299999999999998,1.4925,0.98,6.0,4.0,1.0,7.0,6.0,1.0,132.0,12.0,127.0,3.5,1.0,2.0,1.5,1.0,2.0,0.5,0.75,1.0,26.0,25.0,10.5,9.5,4.0,4.0,1.0,1.5,4.0,1.5,1.25,0.93
Li2HgGeS4,2.58,1.6,2.03625,2.58,6.0,4.0,1.0,11.5,5.25,16.0,132.0,27.0,116.0,11.0,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,26.0,25.0,8.25,5.875,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,2.46
Li2In2GeS6,2.58,1.6,2.091818181818182,2.58,5.0,3.0,1.0,12.545454545454545,4.198347107438017,16.0,142.0,37.0,117.27272727272727,13.388429752066115,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,14.0,13.0,7.090909090909091,3.40495867768595,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,3.45
Li2In2GeSe6,2.55,1.5699999999999998,2.075454545454545,2.55,5.0,3.0,1.0,12.545454545454545,4.198347107438017,16.0,142.0,22.0,125.45454545454545,6.9421487603305785,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,16.0,15.0,12.545454545454545,4.198347107438017,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,2.3
Li2In2SiS6,2.58,1.6,2.0818181818181816,2.58,5.0,3.0,1.0,12.545454545454545,4.198347107438017,16.0,142.0,37.0,116.45454545454545,13.487603305785125,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,13.0,12.0,6.181818181818182,2.4793388429752063,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,3.61
Li2In2SiSe6,2.55,1.5699999999999998,2.0654545454545454,2.55,5.0,3.0,1.0,12.545454545454545,4.198347107438017,16.0,142.0,31.0,124.63636363636364,7.537190082644629,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,16.0,15.0,11.636363636363637,5.256198347107437,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,2.54
Li2MnGeS4,2.58,1.6,1.98,2.58,4.0,2.0,1.0,10.875,5.90625,16.0,139.0,34.0,116.875,11.875,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,5.875,2.4375,4.0,4.0,1.5,1.125,5.0,2.375,1.0625,3.06
Li2Mo2Se2O11,3.44,2.46,2.8952941176470586,3.44,5.0,3.0,1.0,13.058823529411764,4.498269896193771,16.0,154.0,88.0,90.0,31.058823529411764,1.0,2.0,1.7647058823529411,2.0,4.0,3.0588235294117645,1.439446366782007,1.0,16.0,15.0,6.588235294117647,2.214532871972318,2.0,2.0,1.5294117647058822,0.7197231833910035,6.0,2.3529411764705883,0.8581314878892734,3.3
Li2PtO3,3.44,2.46,2.4266666666666667,3.44,6.0,4.0,1.0,10.0,6.0,16.0,136.0,70.0,98.33333333333333,32.333333333333336,1.0,2.0,1.5,2.0,4.0,2.0,2.0,1.0,24.0,23.0,7.333333333333333,5.555555555555556,2.0,2.0,1.0,1.0,2.0,1.6666666666666667,0.4444444444444444,2.3
Li2SiHgS4,2.58,1.6,2.0225,2.58,6.0,4.0,1.0,11.5,5.25,16.0,132.0,27.0,114.875,10.84375,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,26.0,25.0,7.0,4.75,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,2.68
Li2SnHgS4,2.58,1.6,2.0300000000000002,2.58,6.0,4.0,1.0,11.5,5.25,16.0,139.0,34.0,118.375,13.375,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,26.0,25.0,8.25,5.875,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,2.32
Li2TeMoO6,3.44,2.46,2.686,3.44,5.0,3.0,1.0,12.0,5.6,16.0,154.0,88.0,94.4,34.08,1.0,2.0,1.7,2.0,4.0,2.8,1.6800000000000002,1.0,16.0,15.0,6.0,2.0,2.0,2.0,1.4,0.8400000000000001,6.0,2.2,0.7600000000000001,3.5
Li2TeWO6,3.44,2.46,2.7060000000000004,3.44,6.0,4.0,1.0,12.0,5.6,16.0,162.0,96.0,95.2,35.04,1.0,2.0,1.8,2.0,4.0,2.8,1.6800000000000002,1.0,20.0,19.0,7.4,4.24,2.0,2.0,1.4,0.8400000000000001,6.0,2.2,0.7600000000000001,4.0
Li2ZnGe,2.01,1.0299999999999998,1.4049999999999998,0.98,4.0,2.0,1.0,7.0,6.0,1.0,128.0,8.0,124.5,3.5,1.0,2.0,1.5,1.0,2.0,0.5,0.75,1.0,14.0,13.0,7.0,6.0,4.0,4.0,1.0,1.5,4.0,1.5,1.25,1.1
Li2ZnGeSe4,2.55,1.5699999999999998,1.9774999999999998,2.55,4.0,2.0,1.0,11.5,5.25,16.0,128.0,8.0,122.25,2.875,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,1.86
Li2ZnSnS4,2.58,1.6,1.98625,2.58,5.0,3.0,1.0,11.5,5.25,16.0,139.0,34.0,117.125,12.125,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,14.0,13.0,6.5,3.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,2.87
Li2ZnSnSe4,2.55,1.5699999999999998,1.97125,2.55,5.0,3.0,1.0,11.5,5.25,16.0,139.0,19.0,124.625,5.28125,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,4.0,4.0,1.5,1.125,4.0,1.75,0.8125,1.87
Li3AlP2,2.19,1.21,1.4883333333333333,0.98,3.0,1.0,1.0,7.666666666666667,6.666666666666667,1.0,128.0,21.0,119.83333333333333,8.555555555555557,1.0,2.0,1.5,1.0,3.0,1.1666666666666667,1.2222222222222223,1.0,5.0,4.0,2.6666666666666665,1.6666666666666667,5.0,5.0,1.8333333333333333,1.8333333333333337,5.0,2.3333333333333335,1.3333333333333333,2.75
Li3AlTe4O11,3.44,2.46,2.6731578947368417,3.44,5.0,3.0,1.0,13.473684210526315,3.9889196675900283,16.0,138.0,72.0,93.84210526315789,32.2382271468144,1.0,2.0,1.8421052631578947,2.0,4.0,3.210526315789474,1.2465373961218835,1.0,16.0,15.0,7.157894736842105,3.722991689750692,5.0,5.0,1.8421052631578947,0.5817174515235458,5.0,2.0,0.3157894736842105,3.63
Li3Bi,2.02,1.04,1.24,0.98,6.0,4.0,1.0,4.5,5.25,1.0,148.0,20.0,133.0,7.5,1.0,2.0,1.25,1.0,3.0,0.75,1.125,1.0,29.0,28.0,8.0,10.5,3.0,3.0,0.75,1.125,3.0,1.5,0.75,0.7
Li3FeTe4O11,3.44,2.46,2.684736842105263,3.44,5.0,3.0,1.0,13.210526315789474,4.404432132963988,16.0,138.0,72.0,94.42105263157895,32.90858725761773,1.0,2.0,1.8421052631578947,2.0,4.0,3.1578947368421053,1.3296398891966759,1.0,16.0,15.0,7.421052631578948,3.6731301939058167,2.0,2.0,1.5789473684210527,0.6648199445983379,4.0,1.9473684210526316,0.29916897506925205,1.98
Li3GaTe4O11,3.44,2.46,2.6836842105263155,3.44,5.0,3.0,1.0,13.473684210526315,3.9889196675900283,16.0,138.0,72.0,93.89473684210526,32.29916897506926,1.0,2.0,1.8421052631578947,2.0,4.0,3.210526315789474,1.2465373961218835,1.0,16.0,15.0,7.684210526315789,4.0609418282548475,5.0,5.0,1.8421052631578947,0.5817174515235458,5.0,2.0,0.3157894736842105,3.85
Li3PS4,2.58,1.6,1.93125,2.58,3.0,1.0,1.0,10.25,6.9375,16.0,128.0,23.0,113.875,10.59375,1.0,2.0,1.625,2.0,4.0,2.375,1.78125,1.0,6.0,5.0,4.0,2.25,3.0,3.0,1.375,1.03125,3.0,1.75,0.5625,3.68
Li3ScN2,3.04,2.06,1.7299999999999998,0.98,4.0,2.0,1.0,6.0,6.0,1.0,170.0,99.0,116.0,30.0,1.0,2.0,1.5,1.0,3.0,1.0,1.3333333333333333,1.0,5.0,4.0,2.6666666666666665,1.6666666666666667,3.0,3.0,1.0,1.3333333333333333,9.0,3.0,2.0,2.9
Li4.5Al0.5Te1O6,3.44,2.46,2.3295833333333333,3.44,5.0,3.0,1.0,10.25,6.9375,16.0,138.0,72.0,97.54166666666667,31.541666666666668,1.0,2.0,1.625,2.0,4.0,2.375,1.8958333333333333,1.0,16.0,15.0,4.833333333333333,3.027777777777778,5.0,5.0,1.375,1.03125,5.0,1.75,0.5625,4.9
Li4.5Cr0.5Te1O6,3.44,2.46,2.3316666666666666,3.44,5.0,3.0,1.0,9.958333333333334,7.048611111111111,16.0,139.0,73.0,98.29166666666667,32.291666666666664,1.0,2.0,1.5833333333333333,2.0,4.0,2.3333333333333335,1.9444444444444444,1.0,16.0,15.0,4.958333333333333,2.96875,2.0,2.0,1.1666666666666667,0.9722222222222222,6.0,1.7916666666666667,0.59375,1.79
Li4.5Fe0.5Te1O6,3.44,2.46,2.33875,3.44,5.0,3.0,1.0,10.041666666666666,6.951388888888889,16.0,138.0,72.0,98.0,32.0,1.0,2.0,1.625,2.0,4.0,2.3333333333333335,1.9444444444444444,1.0,16.0,15.0,5.041666666666667,3.03125,2.0,2.0,1.1666666666666667,0.9722222222222222,4.0,1.7083333333333333,0.53125,3.25
Li4.5Ga0.5Te1O6,3.44,2.46,2.3379166666666666,3.44,5.0,3.0,1.0,10.25,6.9375,16.0,138.0,72.0,97.58333333333333,31.583333333333332,1.0,2.0,1.625,2.0,4.0,2.375,1.8958333333333333,1.0,16.0,15.0,5.25,3.1875,5.0,5.0,1.375,1.03125,5.0,1.75,0.5625,4.99
Li4.5Mn0.5Te1O6,3.44,2.46,2.3270833333333334,3.44,5.0,3.0,1.0,10.0,7.0,16.0,139.0,73.0,98.29166666666667,32.291666666666664,1.0,2.0,1.625,2.0,4.0,2.3333333333333335,1.9444444444444444,1.0,16.0,15.0,5.0,3.0,2.0,2.0,1.1666666666666667,0.9722222222222222,5.0,1.75,0.5625,1.97
Li4HgGe2S7,2.58,1.6,2.0,2.58,6.0,4.0,1.0,11.142857142857142,5.795918367346938,16.0,132.0,27.0,115.64285714285714,10.642857142857142,1.0,2.0,1.7142857142857142,2.0,4.0,2.2857142857142856,1.7142857142857142,1.0,26.0,25.0,7.142857142857143,4.653061224489797,4.0,4.0,1.5714285714285714,1.1224489795918369,4.0,1.8571428571428572,0.7551020408163266,2.75
Li8GeN4,3.04,2.06,1.693076923076923,0.98,4.0,2.0,1.0,6.3076923076923075,6.532544378698225,1.0,128.0,57.0,109.84615384615384,23.905325443786985,1.0,2.0,1.3846153846153846,1.0,3.0,1.0769230769230769,1.3254437869822484,1.0,14.0,13.0,3.230769230769231,2.745562130177515,4.0,4.0,1.2307692307692308,1.5147928994082842,4.0,1.8461538461538463,1.0414201183431953,2.61
Li9Ga13(Te7O22)3,3.44,2.46,2.7843119266055045,3.44,5.0,3.0,1.0,14.403669724770642,2.548270347613837,16.0,138.0,72.0,91.6697247706422,31.08627219930982,1.0,2.0,1.9174311926605505,2.0,4.0,3.311926605504587,1.098392391212861,1.0,16.0,15.0,8.34862385321101,4.057739247538087,5.0,5.0,2.1926605504587156,0.6696406026428751,5.0,2.2752293577981653,0.6499452908004377,4.45
LiAsS2,2.58,1.6,2.08,2.58,4.0,2.0,1.0,12.0,5.5,16.0,128.0,23.0,114.25,9.25,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,15.0,14.0,7.0,4.0,3.0,3.0,1.75,0.875,3.0,2.0,0.5,1.6
LiB3,2.04,1.06,1.775,2.04,2.0,0.0,1.0,10.0,4.5,13.0,128.0,44.0,95.0,16.5,1.0,2.0,1.75,2.0,1.0,0.75,0.375,1.0,3.0,2.0,2.5,0.75,5.0,5.0,3.75,1.875,5.0,4.0,1.5,2.0
LiB9PbO15,3.44,2.46,2.8180769230769234,3.44,6.0,4.0,1.0,14.307692307692308,1.952662721893491,16.0,146.0,80.0,77.6923076923077,13.49112426035503,1.0,2.0,1.9615384615384615,2.0,4.0,2.730769230769231,1.4644970414201182,1.0,28.0,27.0,5.615384615384615,2.165680473372781,5.0,5.0,3.0384615384615383,1.4319526627218933,5.0,3.076923076923077,1.4023668639053257,4.75
LiBi3(ClO2)2,3.44,2.46,2.712,3.44,6.0,4.0,1.0,14.4,2.6799999999999997,16.0,148.0,82.0,104.0,31.2,1.0,2.0,1.9,2.0,5.0,3.5,1.0,1.0,29.0,28.0,12.6,9.84,3.0,3.0,1.9,0.74,3.0,2.0,0.6,3.35
LiBiS2,2.58,1.6,2.04,2.58,6.0,4.0,1.0,12.0,5.5,16.0,148.0,43.0,121.5,16.5,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,29.0,28.0,10.5,9.25,3.0,3.0,1.75,0.875,3.0,2.0,0.5,0.11
LiCa3As2H,2.2,1.2200000000000002,1.5057142857142856,1.0,4.0,3.0,1.0,5.428571428571429,5.469387755102042,2.0,176.0,145.0,132.14285714285714,37.59183673469387,1.0,2.0,1.7142857142857142,2.0,3.0,0.8571428571428571,1.2244897959183674,1.0,15.0,14.0,5.428571428571429,5.469387755102042,3.0,3.0,0.8571428571428571,1.2244897959183674,3.0,1.1428571428571428,1.0612244897959184,1.4
LiCdBO3,3.44,2.46,2.5050000000000003,3.44,5.0,3.0,1.0,12.333333333333334,3.888888888888889,16.0,144.0,78.0,92.33333333333333,29.11111111111111,1.0,2.0,1.8333333333333333,2.0,4.0,2.1666666666666665,1.8333333333333333,1.0,12.0,11.0,5.666666666666667,2.4444444444444446,5.0,5.0,1.8333333333333333,1.2222222222222223,5.0,2.0,1.0,4.28
LiCl,3.16,2.18,2.0700000000000003,0.98,3.0,1.0,1.0,9.0,8.0,1.0,128.0,26.0,115.0,13.0,1.0,2.0,1.5,1.0,5.0,2.5,2.5,1.0,7.0,6.0,4.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,9.33
LiEuH3,2.2,1.2200000000000002,1.7530000000000001,2.2,6.0,5.0,1.0,1.4,0.6399999999999999,1.0,198.0,167.0,83.8,63.35999999999999,1.0,2.0,1.2,1.0,0.0,0.0,0.0,1.0,9.0,8.0,2.6,2.56,0.0,0.0,0.0,0.0,7.0,2.2,1.9200000000000004,1.5
LiF,3.98,3.0,2.48,0.98,2.0,0.0,1.0,9.0,8.0,1.0,128.0,71.0,92.5,35.5,1.0,2.0,1.5,1.0,5.0,2.5,2.5,1.0,7.0,6.0,4.0,3.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,11.7
LiGa(GeSe3)2,2.55,1.5699999999999998,2.211,2.55,4.0,2.0,1.0,13.8,2.7199999999999998,16.0,128.0,8.0,121.0,1.6,1.0,2.0,1.9,2.0,4.0,2.9,1.3199999999999998,1.0,16.0,15.0,13.8,2.7199999999999998,5.0,5.0,2.5,1.1,5.0,2.6,1.04,2.64
LiGaO2,3.44,2.46,2.4175,3.44,4.0,2.0,1.0,11.5,5.25,16.0,128.0,62.0,95.5,29.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,13.0,12.0,6.5,3.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,5.6
LiGaTe2,2.1,1.12,1.7475,2.1,5.0,3.0,1.0,11.5,5.25,16.0,138.0,16.0,131.5,6.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,2.31
LiGd5P2O13,3.44,2.46,2.6704761904761902,3.44,6.0,4.0,1.0,12.095238095238095,5.387755102040816,16.0,196.0,130.0,103.80952380952381,46.811791383219955,1.0,2.0,1.9523809523809523,2.0,4.0,2.761904761904762,1.578231292517007,1.0,10.0,9.0,6.619047619047619,1.6099773242630382,3.0,3.0,1.5238095238095237,0.8707482993197279,16.0,5.380952380952381,5.0566893424036286,3.73
LiH3(SeO3)2,3.44,2.46,2.776666666666667,3.44,4.0,3.0,1.0,11.0,6.666666666666667,16.0,128.0,97.0,71.41666666666667,25.625,1.0,2.0,1.6666666666666667,2.0,4.0,2.6666666666666665,1.7777777777777777,1.0,16.0,15.0,6.0,3.3333333333333335,2.0,2.0,1.3333333333333333,0.8888888888888888,2.0,1.6666666666666667,0.4444444444444444,4.9
LiIn(IO3)4,3.44,2.46,3.037777777777778,3.44,5.0,3.0,1.0,15.222222222222221,1.827160493827161,16.0,142.0,76.0,89.88888888888889,31.851851851851848,1.0,2.0,1.9444444444444444,2.0,5.0,3.8333333333333335,0.7407407407407406,1.0,17.0,16.0,8.555555555555555,4.246913580246914,5.0,5.0,1.8333333333333333,0.574074074074074,5.0,1.8888888888888888,0.4938271604938272,4.27
LiInS2,2.58,1.6,1.98,2.58,5.0,3.0,1.0,11.5,5.25,16.0,142.0,37.0,120.0,15.0,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,13.0,12.0,6.5,3.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,3.56
LiInSe2,2.55,1.5699999999999998,1.9649999999999999,2.55,5.0,3.0,1.0,11.5,5.25,16.0,142.0,22.0,127.5,7.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,2.83
LiInSnS4,2.58,1.6,2.1485714285714286,2.58,5.0,3.0,1.0,13.142857142857142,3.5102040816326534,16.0,142.0,37.0,118.42857142857143,15.346938775510205,1.0,2.0,1.8571428571428572,2.0,4.0,2.7142857142857144,1.4693877551020407,1.0,14.0,13.0,7.428571428571429,3.4693877551020407,5.0,5.0,2.4285714285714284,1.1836734693877549,5.0,2.5714285714285716,1.1020408163265307,2.3
LiInTe2,2.1,1.12,1.74,2.1,5.0,3.0,1.0,11.5,5.25,16.0,142.0,14.0,136.5,4.25,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,16.0,15.0,11.5,5.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,1.46
LiMgAs,2.18,1.2000000000000002,1.4900000000000002,0.98,4.0,2.0,1.0,6.0,6.0,1.0,141.0,22.0,129.33333333333334,7.777777777777781,1.0,2.0,1.6666666666666667,1.0,3.0,1.0,1.3333333333333333,1.0,15.0,14.0,6.0,6.0,3.0,3.0,1.0,1.3333333333333333,3.0,1.3333333333333333,1.111111111111111,0.7
LiMgBi,2.02,1.04,1.4366666666666668,0.98,6.0,4.0,1.0,6.0,6.0,1.0,148.0,20.0,139.0,7.333333333333333,1.0,2.0,1.6666666666666667,1.0,3.0,1.0,1.3333333333333333,1.0,29.0,28.0,10.666666666666666,12.222222222222223,3.0,3.0,1.0,1.3333333333333333,3.0,1.3333333333333333,1.111111111111111,0.4
LiMgN,3.04,2.06,1.7766666666666666,0.98,3.0,1.0,1.0,6.0,6.0,1.0,141.0,70.0,113.33333333333333,28.222222222222225,1.0,2.0,1.6666666666666667,1.0,3.0,1.0,1.3333333333333333,1.0,5.0,4.0,2.6666666666666665,1.5555555555555554,3.0,3.0,1.0,1.3333333333333333,3.0,1.3333333333333333,1.111111111111111,3.2
LiMoIO6,3.44,2.46,2.937777777777778,3.44,5.0,3.0,1.0,13.333333333333334,4.37037037037037,16.0,154.0,88.0,90.77777777777777,33.03703703703704,1.0,2.0,1.7777777777777777,2.0,5.0,3.2222222222222223,1.4320987654320987,1.0,17.0,16.0,6.666666666666667,2.296296296296296,2.0,2.0,1.4444444444444444,0.7407407407407407,6.0,2.2222222222222223,0.8395061728395062,2.8
LiNb3(BiO3)4,3.44,2.46,2.757,3.44,6.0,4.0,1.0,13.4,3.7599999999999993,16.0,164.0,98.0,100.2,41.04,1.0,2.0,1.8,2.0,4.0,3.0,1.2,1.0,29.0,28.0,10.2,7.519999999999999,3.0,3.0,1.8,0.72,7.0,2.9,1.27,3.0
LiSb3PbS6,2.58,1.6,2.267272727272727,2.58,6.0,4.0,1.0,14.181818181818182,2.4297520661157024,16.0,146.0,41.0,120.0909090909091,16.462809917355372,1.0,2.0,1.9090909090909092,2.0,4.0,3.1818181818181817,0.8925619834710744,1.0,28.0,27.0,10.0,6.0,4.0,4.0,2.272727272727273,0.7107438016528926,4.0,2.3636363636363638,0.6446280991735537,1.6
LiSbS2,2.58,1.6,2.0475,2.58,5.0,3.0,1.0,12.0,5.5,16.0,139.0,34.0,119.25,14.25,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,15.0,14.0,7.0,4.0,3.0,3.0,1.75,0.875,3.0,2.0,0.5,1.36
LiSbSe2,2.55,1.5699999999999998,2.0324999999999998,2.55,5.0,3.0,1.0,12.0,5.5,16.0,139.0,19.0,126.75,6.75,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,16.0,15.0,12.0,5.5,3.0,3.0,1.75,0.875,3.0,2.0,0.5,0.68
LiSbTe2,2.1,1.12,1.8075,2.1,5.0,3.0,1.0,12.0,5.5,16.0,139.0,11.0,135.75,3.875,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,16.0,15.0,12.0,5.5,3.0,3.0,1.75,0.875,3.0,2.0,0.5,0.13
LiSiB6,2.04,1.06,1.8900000000000001,2.04,3.0,1.0,1.0,11.625,2.65625,13.0,128.0,44.0,92.875,13.3125,1.0,2.0,1.875,2.0,2.0,1.0,0.25,1.0,4.0,3.0,2.875,0.46875,5.0,5.0,4.25,1.125,5.0,4.375,0.9375,2.27
LiSm3SiS7,2.58,1.6,2.0375,2.58,6.0,4.0,1.0,11.333333333333334,5.888888888888888,16.0,198.0,93.0,130.66666666666666,33.666666666666664,1.0,2.0,1.9166666666666667,2.0,4.0,2.5,1.75,1.0,8.0,7.0,5.916666666666667,1.1388888888888886,4.0,4.0,1.5,1.0,8.0,3.5833333333333335,2.277777777777778,2.83
LiTa3(BiO3)4,3.44,2.46,2.742,3.44,6.0,4.0,1.0,13.4,3.7599999999999993,16.0,170.0,104.0,101.1,42.12,1.0,2.0,1.95,2.0,4.0,3.0,1.2,1.0,29.0,28.0,12.3,8.690000000000001,3.0,3.0,1.8,0.72,7.0,2.9,1.27,3.5
LiTaO3,3.44,2.46,2.56,3.44,6.0,4.0,1.0,10.8,6.24,16.0,170.0,104.0,99.2,39.839999999999996,1.0,2.0,1.8,2.0,4.0,2.4,1.9200000000000004,1.0,19.0,18.0,7.6,4.56,2.0,2.0,1.2,0.9600000000000002,7.0,2.8,1.6799999999999997,4.1
LiZn2GaO4,3.44,2.46,2.48125,3.44,4.0,2.0,1.0,12.75,3.3125,16.0,128.0,62.0,94.75,28.75,1.0,2.0,1.875,2.0,4.0,2.125,1.875,1.0,13.0,12.0,7.75,3.4375,5.0,5.0,1.625,1.21875,5.0,1.75,1.0625,4.0
LiZnBO3,3.44,2.46,2.4983333333333335,3.44,4.0,2.0,1.0,12.333333333333334,3.888888888888889,16.0,128.0,62.0,88.66666666666667,24.222222222222225,1.0,2.0,1.8333333333333333,2.0,4.0,2.1666666666666665,1.8333333333333333,1.0,12.0,11.0,5.666666666666667,2.4444444444444446,5.0,5.0,1.8333333333333333,1.2222222222222223,5.0,2.0,1.0,3.1
