composition,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum Row,MagpieData range Row,MagpieData minimum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,gap expt
SnCl2,3.16,1.2000000000000002,2.7600000000000002,3.16,5.0,2.0,14.0,16.0,1.3333333333333333,17.0,139.0,37.0,114.33333333333333,16.444444444444443,2.0,2.0,2.0,2.0,3.0,4.0,1.3333333333333333,7.0,14.0,7.0,9.333333333333334,3.111111111111111,4.0,3.0,2.0,1.3333333333333333,4.0,2.0,1.3333333333333333,3.9
Tl0.01Te1Pb0.99,2.33,0.71,2.21145,2.1,6.0,1.0,13.0,14.995,1.005,16.0,146.0,8.0,141.995,3.995,2.0,2.0,2.0,2.0,3.0,2.995,1.005,16.0,28.0,12.0,21.994999999999997,5.994999999999999,5.0,3.0,3.005,1.005,5.0,3.005,1.005,0.59
Si0.226Ge0.774,2.01,0.10999999999999988,1.98514,2.01,4.0,1.0,14.0,14.0,0.0,14.0,120.0,9.0,117.966,3.1486320000000037,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,14.0,10.0,11.74,3.49848,4.0,0.0,4.0,0.0,4.0,4.0,0.0,1.5
Cd3Te2MoO10,3.44,1.75,2.864375,3.44,5.0,3.0,6.0,14.625,2.0625,16.0,154.0,88.0,95.125,36.40625,1.0,2.0,1.9375,2.0,4.0,3.0,1.5,6.0,16.0,10.0,8.375,3.265625,2.0,2.0,1.5,0.75,6.0,1.875,0.703125,3.81
AgSO4,3.44,1.51,3.045,3.44,5.0,3.0,11.0,15.166666666666666,1.3888888888888893,16.0,145.0,79.0,85.66666666666667,26.222222222222225,1.0,2.0,1.8333333333333333,2.0,4.0,3.3333333333333335,1.111111111111111,6.0,11.0,5.0,6.833333333333333,1.3888888888888886,2.0,2.0,1.6666666666666667,0.5555555555555555,2.0,1.8333333333333333,0.27777777777777785,0.18
SnSe2,2.55,0.5899999999999999,2.353333333333333,2.55,5.0,1.0,14.0,15.333333333333334,0.8888888888888887,16.0,139.0,19.0,126.33333333333333,8.444444444444443,2.0,2.0,2.0,2.0,2.0,3.3333333333333335,0.8888888888888888,14.0,16.0,2.0,15.333333333333334,0.8888888888888887,4.0,2.0,2.6666666666666665,0.8888888888888888,4.0,2.6666666666666665,0.8888888888888888,1.62
In5AgTe8,2.1,0.32000000000000006,1.9735714285714288,2.1,5.0,0.0,11.0,14.571428571428571,1.6326530612244898,16.0,145.0,7.0,139.92857142857142,2.2040816326530597,1.0,2.0,1.9285714285714286,2.0,4.0,2.642857142857143,1.5510204081632655,11.0,16.0,5.0,14.571428571428571,1.6326530612244898,5.0,5.0,2.9285714285714284,1.4795918367346939,5.0,3.0,1.4285714285714286,0.47
TlCr5SeS7,2.58,0.96,2.1807142857142856,2.58,6.0,3.0,6.0,12.214285714285714,4.438775510204082,16.0,145.0,40.0,121.07142857142857,16.224489795918366,1.0,2.0,1.6428571428571428,2.0,4.0,2.357142857142857,1.8775510204081631,6.0,27.0,21.0,8.214285714285714,3.795918367346938,5.0,5.0,1.5,1.0714285714285714,6.0,3.642857142857143,1.8775510204081631,0.97
AsSI,2.66,0.48,2.473333333333333,2.18,5.0,2.0,15.0,16.0,0.6666666666666666,15.0,139.0,34.0,121.0,12.0,2.0,2.0,2.0,2.0,2.0,4.0,0.6666666666666666,6.0,17.0,11.0,12.666666666666666,4.444444444444445,3.0,2.0,2.0,0.6666666666666666,3.0,2.0,0.6666666666666666,2.05
Ca3Ti2(SiO4)3,3.44,2.44,2.653,3.44,4.0,2.0,2.0,12.4,4.8,16.0,176.0,110.0,98.65,39.18,2.0,2.0,2.0,2.0,4.0,2.7,1.56,2.0,6.0,4.0,4.9,1.3199999999999998,4.0,4.0,1.8,0.9,8.0,2.6,1.5,1.65
TlAgSe2,2.55,0.9299999999999997,2.1624999999999996,2.55,6.0,2.0,11.0,14.0,2.0,16.0,145.0,25.0,132.5,12.5,1.0,2.0,1.75,2.0,4.0,2.25,1.75,11.0,27.0,16.0,17.5,4.75,5.0,5.0,2.25,1.375,5.0,2.5,1.25,0.72
Al0.1Cd0.9Sb0.1Te0.9,2.1,0.49,1.8885,1.69,5.0,2.0,12.0,14.0,1.9,12.0,144.0,23.0,139.9,3.690000000000001,2.0,2.0,2.0,2.0,4.0,2.0,1.9,3.0,16.0,13.0,13.5,2.4000000000000004,5.0,5.0,1.3,1.1700000000000002,5.0,1.3,1.1700000000000002,1.36
ReSi2,1.9,0.0,1.8999999999999997,1.9,6.0,3.0,7.0,11.666666666666666,3.111111111111111,14.0,151.0,40.0,124.33333333333333,17.777777777777775,2.0,2.0,2.0,2.0,2.0,1.3333333333333333,0.888888888888889,4.0,21.0,17.0,9.666666666666666,7.5555555555555545,4.0,4.0,2.6666666666666665,1.777777777777778,5.0,4.333333333333333,0.44444444444444436,0.12
La2Fe(SeO)2,3.44,2.34,2.287142857142857,1.1,6.0,4.0,3.0,11.142857142857142,5.551020408163266,3.0,207.0,141.0,131.14285714285714,43.59183673469387,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.9591836734693877,3.0,16.0,13.0,8.285714285714286,4.408163265306123,2.0,2.0,1.1428571428571428,0.9795918367346939,9.0,4.285714285714286,2.693877551020408,0.7
CuBiPbS3,2.58,0.6800000000000002,2.3316666666666666,2.58,6.0,3.0,11.0,14.666666666666666,1.4444444444444446,16.0,148.0,43.0,123.5,18.5,1.0,2.0,1.8333333333333333,2.0,4.0,2.8333333333333335,1.222222222222222,6.0,29.0,23.0,14.333333333333334,9.444444444444445,4.0,4.0,2.1666666666666665,0.888888888888889,4.0,2.3333333333333335,0.7777777777777778,0.12
Gd(CuTe)3,2.1,0.9000000000000001,1.8857142857142857,1.9,6.0,2.0,3.0,12.0,3.4285714285714284,11.0,196.0,64.0,143.71428571428572,14.938775510204087,1.0,2.0,1.5714285714285714,1.0,4.0,1.7142857142857142,1.9591836734693877,10.0,16.0,6.0,13.0,2.5714285714285716,2.0,2.0,0.8571428571428571,0.9795918367346939,16.0,3.5714285714285716,3.5510204081632657,0.52
In4Cu2Te7,2.1,0.32000000000000006,1.9707692307692308,2.1,5.0,1.0,11.0,14.307692307692308,1.8224852071005917,16.0,142.0,10.0,138.30769230769232,2.272189349112431,1.0,2.0,1.8461538461538463,2.0,4.0,2.4615384615384617,1.6568047337278107,11.0,16.0,5.0,14.307692307692308,1.8224852071005917,5.0,5.0,2.6153846153846154,1.4674556213017753,5.0,2.769230769230769,1.3727810650887575,1.1
FeBi25O39,3.44,1.6099999999999999,2.869076923076923,3.44,6.0,4.0,8.0,15.492307692307692,0.6092307692307691,16.0,148.0,82.0,98.55384615384615,39.06461538461538,2.0,2.0,2.0,2.0,4.0,3.5538461538461537,0.5353846153846153,6.0,29.0,23.0,14.876923076923077,10.863905325443788,3.0,3.0,2.353846153846154,0.4970414201183432,4.0,2.4153846153846152,0.49846153846153846,2.8
Cs3As,2.18,1.3900000000000001,1.1375000000000002,0.79,6.0,2.0,1.0,4.5,5.25,1.0,244.0,125.0,212.75,46.875,1.0,2.0,1.25,1.0,3.0,0.75,1.125,1.0,15.0,14.0,4.5,5.25,3.0,3.0,0.75,1.125,3.0,1.5,0.75,0.6
Ba2ZnSe3,2.55,1.6599999999999997,1.8466666666666665,2.55,6.0,2.0,2.0,10.666666666666666,5.777777777777778,16.0,215.0,95.0,152.0,42.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,16.0,14.0,10.666666666666666,5.777777777777778,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.75
Ba4InAgSe6,2.55,1.6599999999999997,1.8808333333333334,2.55,6.0,2.0,2.0,10.666666666666666,5.777777777777779,16.0,215.0,95.0,155.58333333333334,39.611111111111114,1.0,2.0,1.9166666666666667,2.0,4.0,2.0833333333333335,1.9166666666666667,2.0,16.0,14.0,10.666666666666666,5.777777777777779,5.0,5.0,1.4166666666666667,1.1805555555555556,5.0,1.5,1.0833333333333333,2.41
Gd(CuS)3,2.58,1.3800000000000001,2.0914285714285716,1.9,6.0,3.0,3.0,12.0,3.4285714285714284,11.0,196.0,91.0,129.57142857142858,21.061224489795915,1.0,2.0,1.5714285714285714,1.0,4.0,1.7142857142857142,1.9591836734693877,6.0,11.0,5.0,8.714285714285714,2.326530612244898,2.0,2.0,0.8571428571428571,0.9795918367346939,16.0,3.5714285714285716,3.5510204081632657,1.62
Hg3Bi2(SCl4)2,3.16,1.1600000000000001,2.698666666666667,3.16,6.0,3.0,12.0,15.6,1.6,17.0,148.0,46.0,114.53333333333333,15.91111111111111,2.0,2.0,2.0,2.0,5.0,3.6,1.6,6.0,29.0,23.0,13.6,9.066666666666666,3.0,3.0,1.2,0.6933333333333332,3.0,1.2,0.6933333333333332,3.26
Ce8Sb2S15,2.58,1.46,2.0704000000000002,2.58,6.0,3.0,3.0,11.76,5.6064,16.0,204.0,99.0,139.4,41.343999999999994,2.0,2.0,2.0,2.0,4.0,2.64,1.6895999999999998,4.0,15.0,11.0,6.08,1.4272000000000002,3.0,3.0,1.44,0.9216,22.0,8.48,8.6528,1.99
K2Sm2Ti3O10,3.44,2.62,2.5294117647058822,3.44,6.0,4.0,1.0,10.588235294117647,6.366782006920416,16.0,203.0,137.0,114.23529411764706,56.74740484429066,1.0,2.0,1.8823529411764706,2.0,4.0,2.3529411764705883,1.9377162629757783,1.0,8.0,7.0,5.294117647058823,1.4671280276816612,2.0,2.0,1.1764705882352942,0.9688581314878891,8.0,3.6470588235294117,2.5605536332179932,3.26
Bi2Te0.45Se2.55,2.55,0.5299999999999998,2.2975000000000003,2.55,6.0,2.0,15.0,15.6,0.4800000000000001,16.0,148.0,28.0,132.82,13.076400000000001,2.0,2.0,2.0,2.0,1.0,3.6,0.48,16.0,29.0,13.0,21.2,6.24,3.0,1.0,2.4,0.48,3.0,2.4,0.48,0.2
In1.6Cu0.4Se2.6,2.55,0.7699999999999998,2.2256521739130437,2.55,5.0,1.0,11.0,14.521739130434787,1.6710775047258977,16.0,142.0,22.0,128.69565217391306,9.829867674858228,1.0,2.0,1.9130434782608698,2.0,4.0,2.608695652173913,1.572778827977316,11.0,16.0,5.0,14.521739130434787,1.6710775047258977,5.0,5.0,2.869565217391304,1.4820415879017015,5.0,2.9565217391304355,1.4215500945179589,1.32
CsEr9(Cd2Se9)2,2.55,1.7599999999999998,2.0190625,2.55,6.0,2.0,1.0,11.375,5.359375,16.0,244.0,124.0,146.28125,30.13671875,1.0,2.0,1.96875,2.0,4.0,2.25,1.96875,1.0,16.0,15.0,14.46875,1.72265625,2.0,2.0,1.125,0.984375,2.0,1.71875,0.474609375,2.09
Zr3O,3.44,2.11,1.8575,1.33,5.0,3.0,4.0,7.0,4.5,4.0,175.0,109.0,147.75,40.875,2.0,2.0,2.0,2.0,4.0,1.0,1.5,4.0,6.0,2.0,4.5,0.75,2.0,2.0,0.5,0.75,8.0,6.5,2.25,0.2
Ba3ThSe7,2.55,1.6599999999999997,1.9836363636363634,2.55,7.0,3.0,2.0,11.0,6.363636363636363,16.0,215.0,95.0,153.72727272727272,42.92561983471074,2.0,2.0,2.0,2.0,4.0,2.5454545454545454,1.8512396694214877,2.0,16.0,14.0,11.090909090909092,6.24793388429752,2.0,2.0,1.2727272727272727,0.9256198347107438,8.0,2.0,1.0909090909090908,1.96
PrCuSO,3.44,2.31,2.2624999999999997,1.13,6.0,4.0,3.0,11.5,4.5,3.0,203.0,137.0,126.5,41.0,1.0,2.0,1.75,1.0,4.0,2.0,2.0,5.0,11.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,11.0,4.0,3.5,3.03
RbCd4Ga5Te12,2.1,1.2800000000000002,1.9013636363636366,2.1,5.0,1.0,1.0,13.909090909090908,2.28099173553719,16.0,220.0,98.0,139.1818181818182,9.09917355371901,1.0,2.0,1.9545454545454546,2.0,4.0,2.409090909090909,1.7355371900826448,1.0,16.0,15.0,13.909090909090908,2.28099173553719,5.0,5.0,2.227272727272727,1.2603305785123966,5.0,2.272727272727273,1.2396694214876034,1.64
SmAs,2.18,1.0100000000000002,1.675,1.17,6.0,2.0,3.0,9.0,6.0,3.0,198.0,79.0,158.5,39.5,2.0,2.0,2.0,2.0,3.0,1.5,1.5,8.0,15.0,7.0,11.5,3.5,3.0,3.0,1.5,1.5,8.0,5.5,2.5,1.03
NaInSnS4,2.58,1.65,2.1414285714285715,2.58,5.0,2.0,1.0,13.142857142857142,3.5102040816326534,16.0,166.0,61.0,123.85714285714286,21.551020408163264,1.0,2.0,1.8571428571428572,2.0,4.0,2.7142857142857144,1.4693877551020407,1.0,14.0,13.0,7.428571428571429,3.4693877551020407,5.0,5.0,2.4285714285714284,1.1836734693877549,5.0,2.5714285714285716,1.1020408163265307,2.4
PrSb,2.05,0.9199999999999999,1.5899999999999999,1.13,6.0,1.0,3.0,9.0,6.0,3.0,203.0,64.0,171.0,32.0,2.0,2.0,2.0,2.0,3.0,1.5,1.5,5.0,15.0,10.0,10.0,5.0,3.0,3.0,1.5,1.5,11.0,7.0,4.0,0.66
Na2In2GeSe6,2.55,1.6199999999999997,2.066363636363636,2.55,5.0,2.0,1.0,12.545454545454545,4.198347107438017,16.0,166.0,46.0,132.36363636363637,15.735537190082647,1.0,2.0,1.8181818181818181,2.0,4.0,2.5454545454545454,1.586776859504132,1.0,16.0,15.0,12.545454545454545,4.198347107438017,5.0,5.0,2.3636363636363638,1.2561983471074383,5.0,2.5454545454545454,1.1570247933884297,2.47
PrTlSe2,2.55,1.42,1.9625,2.55,6.0,2.0,3.0,12.0,4.5,16.0,203.0,83.0,147.0,28.0,2.0,2.0,2.0,2.0,4.0,2.25,1.75,5.0,27.0,22.0,16.0,5.5,5.0,5.0,2.25,1.375,11.0,5.0,3.0,1.18
Ba7(SnS3)5,2.58,1.69,2.027037037037037,2.58,6.0,3.0,2.0,12.0,5.185185185185185,16.0,215.0,110.0,139.8148148148148,38.98491083676269,2.0,2.0,2.0,2.0,4.0,2.5925925925925926,1.5637860082304527,2.0,14.0,12.0,6.444444444444445,2.7983539094650207,4.0,4.0,1.8518518518518519,0.9602194787379972,4.0,1.8518518518518519,0.9602194787379972,2.29
CsLi(B3O5)2,3.44,2.65,2.6894444444444443,3.44,6.0,4.0,1.0,13.333333333333334,2.962962962962963,16.0,244.0,178.0,85.33333333333333,22.370370370370367,1.0,2.0,1.8888888888888888,2.0,4.0,2.5555555555555554,1.6049382716049383,1.0,6.0,5.0,4.444444444444445,1.728395061728395,5.0,5.0,2.7777777777777777,1.4814814814814814,5.0,2.888888888888889,1.4074074074074074,6.89
Zn4.5Ga1Sn0.5O7,3.44,1.79,2.638076923076923,3.44,5.0,3.0,12.0,14.307692307692308,1.8224852071005917,16.0,139.0,73.0,92.5,28.53846153846154,2.0,2.0,2.0,2.0,4.0,2.3076923076923075,1.8224852071005915,6.0,14.0,8.0,8.923076923076923,3.14792899408284,5.0,5.0,1.6153846153846154,1.1183431952662721,5.0,1.6153846153846154,1.1183431952662721,3.0
Ca(PrS2)2,2.58,1.58,1.94,2.58,6.0,3.0,2.0,10.285714285714286,6.530612244897959,16.0,203.0,98.0,143.14285714285714,43.59183673469387,2.0,2.0,2.0,2.0,4.0,2.2857142857142856,1.959183673469388,2.0,6.0,4.0,5.142857142857143,0.9795918367346939,2.0,2.0,1.1428571428571428,0.979591836734694,11.0,4.285714285714286,3.8367346938775513,2.9
YbNd2CuS5,2.58,1.4400000000000002,2.037777777777778,2.58,6.0,3.0,3.0,11.11111111111111,5.432098765432098,16.0,201.0,96.0,138.44444444444446,38.592592592592595,1.0,2.0,1.8888888888888888,2.0,4.0,2.2222222222222223,1.9753086419753088,6.0,16.0,10.0,7.666666666666667,2.592592592592593,2.0,2.0,1.1111111111111112,0.9876543209876544,10.0,3.4444444444444446,2.9135802469135803,1.35
K2Ag3Sb3S7,2.58,1.7600000000000002,2.1093333333333333,2.58,5.0,2.0,1.0,12.8,3.8666666666666667,16.0,203.0,98.0,132.86666666666667,26.008888888888887,1.0,2.0,1.6666666666666667,2.0,4.0,2.466666666666667,1.6444444444444444,1.0,15.0,14.0,8.133333333333333,3.893333333333333,3.0,3.0,1.5333333333333334,1.0222222222222221,3.0,1.8666666666666667,0.5777777777777778,2.2
Ga1Sb0.25As0.75,2.18,0.3700000000000001,1.97875,1.81,5.0,1.0,13.0,14.0,1.0,13.0,139.0,20.0,123.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,13.0,15.0,2.0,14.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,0.65
CsSbS2,2.58,1.79,2.0,2.58,6.0,3.0,1.0,12.0,5.5,16.0,244.0,139.0,148.25,47.875,1.0,2.0,1.75,2.0,4.0,2.75,1.375,1.0,15.0,14.0,7.0,4.0,3.0,3.0,1.75,0.875,3.0,2.0,0.5,2.8
K2Sn(AuS2)2,2.58,1.7600000000000002,2.111111111111111,2.58,6.0,3.0,1.0,11.333333333333334,4.740740740740741,16.0,203.0,98.0,137.44444444444446,29.481481481481485,1.0,2.0,1.5555555555555556,2.0,4.0,2.0,1.7777777777777777,1.0,25.0,24.0,10.0,7.555555555555555,4.0,4.0,1.3333333333333333,1.1851851851851853,4.0,1.7777777777777777,0.691358024691358,2.75
Mn15Si26,1.9,0.34999999999999987,1.7719512195121954,1.9,4.0,1.0,7.0,11.439024390243903,3.248066627007734,14.0,139.0,28.0,121.2439024390244,12.992266508030935,2.0,2.0,2.0,2.0,2.0,1.2682926829268293,0.9280190362879238,4.0,7.0,3.0,5.097560975609756,1.392028554431886,4.0,4.0,2.5365853658536586,1.8560380725758476,5.0,4.365853658536586,0.4640095181439621,0.7
Ga1.01Sb0.99Se0.03,2.55,0.7399999999999998,1.9379802955665024,1.81,5.0,1.0,13.0,14.01970443349754,1.014681258948288,13.0,139.0,19.0,130.2610837438424,8.523672013395133,2.0,2.0,2.0,2.0,3.0,2.019704433497537,1.014681258948288,13.0,16.0,3.0,14.01970443349754,1.014681258948288,5.0,3.0,3.9802955665024635,1.014681258948288,5.0,3.9802955665024635,1.014681258948288,0.62
AlBi,2.02,0.4099999999999999,1.815,1.61,6.0,3.0,13.0,14.0,1.0,13.0,148.0,27.0,134.5,13.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,29.0,26.0,16.0,13.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,0.4
Cd0.99Hg0.01Se1,2.55,0.8599999999999999,2.12155,2.55,6.0,2.0,12.0,14.0,2.0,16.0,144.0,24.0,131.94,11.940000000000001,2.0,2.0,2.0,2.0,4.0,2.0,2.0,12.0,26.0,14.0,14.07,2.0492999999999997,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.29
Ga1.05Sb0.95Se0.15,2.55,0.7399999999999998,1.9676744186046513,1.81,5.0,1.0,13.0,14.093023255813952,1.067604110329908,13.0,139.0,19.0,129.37209302325581,8.50838290968091,2.0,2.0,2.0,2.0,3.0,2.093023255813953,1.067604110329908,13.0,16.0,3.0,14.093023255813952,1.067604110329908,5.0,3.0,3.906976744186047,1.067604110329908,5.0,3.906976744186047,1.067604110329908,0.66
EuB(SbO4)2,3.44,2.255,2.90375,3.44,6.0,4.0,3.0,14.5,2.1666666666666665,16.0,198.0,132.0,90.66666666666667,34.0,2.0,2.0,2.0,2.0,4.0,3.25,1.0,3.0,15.0,12.0,7.5,2.75,5.0,5.0,2.25,0.7083333333333334,7.0,2.8333333333333335,1.111111111111111,3.46
Cs2Ba3(P2O7)2,3.44,2.65,2.6595652173913042,3.44,6.0,4.0,1.0,12.695652173913043,4.824196597353497,16.0,244.0,178.0,108.04347826086956,51.546313799621934,1.0,2.0,1.9130434782608696,2.0,4.0,2.9565217391304346,1.285444234404537,1.0,6.0,5.0,4.869565217391305,1.4215500945179582,3.0,3.0,1.7391304347826086,0.7561436672967865,3.0,1.826086956521739,0.6200378071833649,6.31
FePS,2.58,0.75,2.1999999999999997,1.83,4.0,1.0,8.0,13.0,3.3333333333333335,8.0,132.0,27.0,114.66666666666667,11.555555555555557,2.0,2.0,2.0,2.0,4.0,2.3333333333333335,1.5555555555555554,5.0,8.0,3.0,6.333333333333333,1.111111111111111,3.0,3.0,1.6666666666666667,1.111111111111111,4.0,3.0,0.6666666666666666,0.25
AsPPt,2.28,0.09999999999999964,2.216666666666667,2.18,6.0,3.0,10.0,13.333333333333334,2.222222222222222,10.0,136.0,29.0,120.66666666666667,10.222222222222223,1.0,2.0,1.6666666666666667,1.0,3.0,2.0,1.3333333333333333,5.0,24.0,19.0,14.666666666666666,6.4444444444444455,3.0,3.0,2.0,1.3333333333333333,3.0,2.6666666666666665,0.4444444444444445,0.4
Ga1.01Sb0.99Te0.03,2.1,0.29000000000000004,1.9313300492610839,1.81,5.0,1.0,13.0,14.01970443349754,1.014681258948288,13.0,139.0,17.0,130.5270935960591,8.485088208886408,2.0,2.0,2.0,2.0,3.0,2.019704433497537,1.014681258948288,13.0,16.0,3.0,14.01970443349754,1.014681258948288,5.0,3.0,3.9802955665024635,1.014681258948288,5.0,3.9802955665024635,1.014681258948288,0.68
Ga1.1Sb0.9Se0.3,2.55,0.7399999999999998,2.000434782608696,1.81,5.0,1.0,13.0,14.173913043478263,1.1228733459357279,13.0,139.0,19.0,128.3913043478261,8.302457466918717,2.0,2.0,2.0,2.0,3.0,2.173913043478261,1.1228733459357279,13.0,16.0,3.0,14.173913043478263,1.1228733459357279,5.0,3.0,3.826086956521739,1.1228733459357279,5.0,3.826086956521739,1.1228733459357279,0.67
KInS2,2.58,1.7600000000000002,1.94,2.58,5.0,2.0,1.0,11.5,5.25,16.0,203.0,98.0,138.75,33.75,1.0,2.0,1.75,2.0,4.0,2.25,1.75,1.0,13.0,12.0,6.5,3.25,5.0,5.0,2.25,1.375,5.0,2.5,1.25,3.0
