composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData avg_dev Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mode Electronegativity,MagpieData maximum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,is_metal
CsMg149,12.0,55.0,43.0,12.286666666666667,0.5695111111111115,12.0,5.0,68.0,67.58,0.8344000000000017,68.0,301.59,923.0,621.4100000000001,918.8572666666666,8.230230222222243,923.0,0.013244444444444376,141.0,244.0,103.0,141.68666666666667,1.3641777777777786,141.0,1.31,0.52,1.3065333333333333,1.31,2.0,1.9933333333333334,2.0,1.0,2.0,1.0,1.9933333333333334,0.013244444444444376,2.0,1.0,0.006666666666666667,22.89,115.765,23.509166666666665,1.230077777777776,22.89,194.0,229.0,True
Ho2HfS5,16.0,72.0,56.0,35.75,24.6875,16.0,33.0,88.0,68.875,23.90625,88.0,388.36,2506.0,2117.64,992.725,755.45625,388.36,5.9375,105.0,192.0,87.0,135.5,38.125,105.0,2.58,1.35,2.0825,2.58,2.0,2.0,2.0,6.0,18.0,12.0,9.25,4.0625,6.0,8.0,3.0,22.2,30.7333333333,26.575130208325,2.0791015624875007,25.786875,70.0,194.0,False
Ba3Ta5NO14,7.0,73.0,66.0,28.347826086956523,26.62759924385633,8.0,9.0,87.0,68.1304347826087,24.17769376181474,87.0,54.8,3290.0,3235.2,881.75,1077.9130434782608,54.8,5.470699432892249,66.0,215.0,149.0,108.26086956521739,54.688090737240074,66.0,3.44,2.55,2.6682608695652172,3.44,2.0,2.0,2.0,2.0,19.0,17.0,8.26086956521739,4.669187145557656,6.0,7.0,2.869565217391304,9.105,63.59,18.417771739130433,11.7840595463138,9.105,12.0,229.0,False
Zr4Co4Ge7,27.0,40.0,13.0,32.8,3.8399999999999985,32.0,44.0,79.0,64.06666666666666,13.937777777777777,79.0,1211.4,2128.0,916.5999999999999,1604.2533333333336,366.66311111111105,1211.4,3.7333333333333334,120.0,175.0,55.0,136.26666666666668,20.657777777777785,120.0,2.01,0.6799999999999997,1.7939999999999998,2.01,2.0,2.0,2.0,4.0,14.0,10.0,10.0,3.7333333333333334,14.0,8.0,4.8,10.245,23.195,19.653,5.017600000000001,23.005,194.0,225.0,True
K2Cd(PSe3)2,15.0,48.0,33.0,29.09090909090909,8.793388429752069,34.0,3.0,89.0,70.54545454545455,24.661157024793386,89.0,317.3,594.22,276.92,442.3527272727273,83.95471074380166,494.0,4.3966942148760335,107.0,203.0,96.0,134.9090909090909,26.413223140495862,120.0,2.55,1.73,2.091818181818182,2.55,2.0,1.8181818181818181,2.0,1.0,16.0,15.0,10.909090909090908,5.752066115702479,16.0,3.0,1.8181818181818181,19.495,73.1066666667,33.30625541125455,14.472876820161984,25.92,2.0,229.0,False
Zn0.95Ga0.05P0.05Se0.95,15.0,34.0,19.0,31.549999999999997,2.3274999999999997,30.0,69.0,89.0,78.975,9.725,69.0,302.91,692.68,389.7699999999999,579.1782499999999,107.82666249999997,494.0,1.95,107.0,122.0,15.0,120.67499999999998,1.325,120.0,2.55,0.8999999999999999,2.0949999999999998,1.65,2.0,2.0,2.0,5.0,16.0,11.0,13.75,2.1375,12.0,5.0,1.15,13.96,25.92,19.97869345238,5.7738184523800005,13.96,2.0,194.0,False
NdMoO4F,8.0,60.0,52.0,20.428571428571427,17.46938775510204,8.0,19.0,93.0,72.85714285714286,21.918367346938773,87.0,53.5,2896.0,2842.5,637.5285714285714,832.8408163265306,54.8,4.775510204081633,57.0,201.0,144.0,96.57142857142857,46.24489795918367,66.0,3.98,2.84,3.005714285714286,3.44,2.0,1.8571428571428572,2.0,6.0,7.0,1.0,6.142857142857143,0.24489795918367374,6.0,10.0,3.5714285714285716,9.105,34.81,13.803928571428571,6.540612244897959,9.105,12.0,229.0,False
In1Sb0.4As0.6,33.0,51.0,18.0,44.6,6.959999999999999,49.0,75.0,85.0,79.7,4.7,75.0,429.75,1090.0,660.25,722.631,292.881,429.75,1.0,119.0,142.0,23.0,134.5,9.3,142.0,2.18,0.40000000000000013,1.9540000000000002,1.78,2.0,2.0,2.0,13.0,15.0,2.0,14.0,1.0,13.0,5.0,4.0,22.175,31.56,25.0945,2.586199999999999,24.26,139.0,166.0,False
Ta2Nb3O12,8.0,73.0,65.0,21.470588235294116,19.017301038062282,8.0,47.0,87.0,75.3529411764706,16.442906574394463,87.0,54.8,3290.0,3235.2,911.035294117647,1208.8027681660901,54.8,4.567474048442906,66.0,170.0,104.0,95.52941176470588,41.688581314878896,66.0,3.44,1.94,2.8870588235294115,3.44,2.0,1.8235294117647058,2.0,5.0,19.0,14.0,7.352941176470588,2.7404844290657437,6.0,7.0,3.4705882352941178,9.105,18.18,11.767058823529412,3.7582006920415227,9.105,12.0,229.0,True
Mg2GeB2Rh5,5.0,45.0,40.0,29.1,16.48,45.0,59.0,79.0,65.4,6.4,59.0,923.0,2348.0,1425.0,1893.8400000000001,524.824,2237.0,2.7599999999999993,84.0,142.0,58.0,128.0,19.2,142.0,2.28,0.9699999999999998,2.011,2.28,2.0,1.5,1.0,2.0,14.0,12.0,6.9,3.5199999999999996,9.0,5.0,2.9,7.1725,23.005,15.133,4.677199999999999,13.64,166.0,225.0,True
Sc3BPb,5.0,82.0,77.0,30.0,20.8,21.0,11.0,81.0,37.2,31.439999999999998,11.0,600.61,2348.0,1747.3899999999999,1678.122,431.0048,1814.0,5.040000000000001,84.0,170.0,86.0,148.0,26.4,170.0,2.33,0.97,1.69,1.36,2.0,2.0,2.0,3.0,28.0,25.0,8.0,8.0,3.0,9.0,7.2,7.1725,28.11,20.3975,5.289999999999999,22.235,166.0,225.0,True
Li3Mn(CuO3)2,3.0,29.0,26.0,11.666666666666666,8.0,8.0,1.0,87.0,58.75,30.0,87.0,54.8,1519.0,1464.2,493.7008333333333,458.90625,54.8,5.444444444444444,66.0,139.0,73.0,98.58333333333333,32.583333333333336,66.0,3.44,2.46,2.410833333333333,3.44,2.0,1.5833333333333333,2.0,1.0,11.0,10.0,5.666666666666667,2.3333333333333335,6.0,5.0,1.8333333333333333,9.105,16.5933333333,11.419798850566666,2.586767241366666,9.105,12.0,229.0,True
Sb2O3,8.0,51.0,43.0,25.2,20.639999999999997,8.0,85.0,87.0,86.2,0.9599999999999994,87.0,54.8,903.78,848.98,394.392,407.5104,54.8,0.4800000000000001,66.0,139.0,73.0,95.2,35.04,66.0,3.44,1.3900000000000001,2.884,3.44,2.0,2.0,2.0,6.0,15.0,9.0,9.6,4.32,6.0,3.0,2.4,9.105,31.56,18.087,10.7784,9.105,12.0,166.0,False
K3Hg,19.0,80.0,61.0,34.25,22.875,19.0,3.0,71.0,20.0,25.5,3.0,234.32,336.53,102.20999999999998,310.97749999999996,38.32875,336.53,4.125,132.0,203.0,71.0,185.25,26.625,203.0,2.0,1.1800000000000002,1.115,0.82,2.0,1.25,1.0,1.0,26.0,25.0,7.25,9.375,1.0,1.0,0.75,25.2375862069,73.1066666667,61.139396551749996,17.950905172424996,73.1066666667,166.0,229.0,True
KAlGeS4,13.0,32.0,19.0,18.285714285714285,4.122448979591836,16.0,3.0,88.0,72.42857142857143,19.83673469387755,88.0,336.53,1211.4,874.8700000000001,576.4057142857143,283.44530612244904,388.36,3.5102040816326534,105.0,203.0,98.0,123.42857142857143,22.734693877551024,105.0,2.58,1.7600000000000002,2.1085714285714285,2.58,2.0,1.8571428571428572,2.0,1.0,14.0,13.0,6.0,2.2857142857142856,6.0,5.0,2.5714285714285716,16.48,73.1066666667,30.819880952385713,12.081938775518365,25.786875,70.0,229.0,False
ZnTc,30.0,43.0,13.0,36.5,6.5,30.0,53.0,69.0,61.0,8.0,53.0,692.68,2430.0,1737.3200000000002,1561.34,868.6600000000001,692.68,2.5,122.0,147.0,25.0,134.5,12.5,122.0,1.9,0.25,1.775,1.65,2.0,2.0,2.0,7.0,12.0,5.0,9.5,2.5,7.0,5.0,2.5,13.96,14.285,14.1225,0.16249999999999964,13.96,194.0,194.0,False
Zr3Al2,13.0,40.0,27.0,29.2,12.960000000000003,40.0,44.0,73.0,55.6,13.919999999999998,44.0,933.47,2128.0,1194.53,1650.188,573.3743999999999,2128.0,4.32,121.0,175.0,54.0,153.4,25.919999999999998,175.0,1.61,0.28,1.4420000000000002,1.33,2.0,2.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,8.0,6.8,16.48,23.195,20.509000000000004,3.2231999999999994,23.195,194.0,225.0,True
La3Mg0.5Sn1S14,12.0,57.0,45.0,24.37837837837838,13.349890430971511,16.0,13.0,88.0,74.86486486486487,20.435354273192104,88.0,388.36,1193.0,804.64,539.601081081081,232.63742878013142,388.36,3.991234477720964,105.0,207.0,102.0,124.35135135135135,29.288531775018267,105.0,2.58,1.48,2.272162162162162,2.58,2.0,2.0,2.0,2.0,14.0,12.0,5.837837837837838,1.1278305332359386,6.0,9.0,3.189189189189189,22.89,36.8975,27.915608108108103,3.493520818115411,25.786875,70.0,194.0,False
SrS,16.0,38.0,22.0,27.0,11.0,16.0,8.0,88.0,48.0,40.0,8.0,388.36,1050.0,661.64,719.1800000000001,330.82,388.36,7.0,105.0,195.0,90.0,150.0,45.0,105.0,2.58,1.6300000000000001,1.7650000000000001,0.95,2.0,2.0,2.0,2.0,6.0,4.0,4.0,2.0,2.0,2.0,1.0,25.786875,54.23,40.0084375,14.2215625,25.786875,70.0,225.0,False
Mn7O7F,8.0,25.0,17.0,16.0,8.4,8.0,52.0,93.0,71.06666666666666,17.795555555555556,52.0,53.5,1519.0,1465.5,738.0066666666667,728.927111111111,54.8,4.542222222222222,57.0,139.0,82.0,99.46666666666667,36.89777777777778,66.0,3.98,2.4299999999999997,2.594,1.55,2.0,2.0,2.0,6.0,7.0,1.0,6.533333333333333,0.49777777777777776,6.0,5.0,3.3333333333333335,9.105,10.4875862069,9.79037356322,0.6507318007679996,9.105,12.0,217.0,True
Sb2Pt,51.0,78.0,27.0,60.0,12.0,51.0,63.0,85.0,77.66666666666667,9.777777777777777,85.0,903.78,2041.4,1137.6200000000001,1282.9866666666667,505.60888888888894,903.78,2.222222222222222,136.0,139.0,3.0,138.0,1.3333333333333333,139.0,2.28,0.22999999999999998,2.1266666666666665,2.05,2.0,1.6666666666666667,2.0,15.0,24.0,9.0,18.0,4.0,15.0,3.0,2.6666666666666665,15.02,31.56,26.046666666666667,7.35111111111111,31.56,166.0,225.0,False
PrBN2,5.0,59.0,54.0,19.5,19.75,7.0,17.0,82.0,63.25,23.125,82.0,63.05,2348.0,2284.95,919.525,856.4749999999999,63.05,4.25,71.0,203.0,132.0,107.25,47.875,71.0,3.04,1.9100000000000001,2.3125,3.04,2.0,2.0,2.0,3.0,5.0,2.0,4.5,0.75,5.0,11.0,5.5,7.1725,35.675,18.096249999999998,8.789374999999998,14.76875,166.0,194.0,False
YbPO4,8.0,70.0,62.0,19.5,16.833333333333332,8.0,39.0,87.0,78.33333333333333,13.111111111111114,87.0,54.8,1092.0,1037.2,271.4166666666667,288.82222222222225,54.8,3.555555555555556,66.0,187.0,121.0,93.0,36.0,66.0,3.44,2.1799999999999997,2.8683333333333336,3.44,2.0,2.0,2.0,5.0,16.0,11.0,7.5,2.8333333333333335,6.0,3.0,1.8333333333333333,9.105,34.12,15.518373015866667,8.551164021155556,9.105,2.0,225.0,True
Cd(GaS2)2,16.0,48.0,32.0,24.857142857142858,10.122448979591837,16.0,70.0,88.0,81.42857142857143,7.5102040816326525,88.0,302.91,594.22,291.31,393.3542857142857,57.39020408163264,388.36,1.6326530612244898,105.0,144.0,39.0,115.42857142857143,11.918367346938776,105.0,2.58,0.8900000000000001,2.232857142857143,2.58,2.0,2.0,2.0,6.0,13.0,7.0,8.857142857142858,3.2653061224489797,6.0,5.0,2.5714285714285716,18.8575,25.786875,22.908214285714287,3.289897959183672,25.786875,64.0,194.0,False
TbSb2,51.0,65.0,14.0,55.666666666666664,6.222222222222221,51.0,29.0,85.0,66.33333333333333,24.88888888888889,85.0,903.78,1629.0,725.22,1145.52,322.32,903.78,5.333333333333333,139.0,194.0,55.0,157.33333333333334,24.444444444444446,139.0,2.05,0.8399999999999999,1.7699999999999998,2.05,2.0,2.0,2.0,11.0,15.0,4.0,13.666666666666666,1.777777777777778,15.0,5.0,3.6666666666666665,31.56,31.7366666667,31.6188888889,0.07851851853333376,31.56,166.0,194.0,True
Cs6.4Na1.6Ga8Ge38,11.0,55.0,44.0,33.955555555555556,4.988312757201646,32.0,2.0,79.0,67.2074074074074,18.609602194787385,79.0,301.59,1211.4,909.8100000000002,944.074962962963,376.2352373113855,1211.4,3.237311385459534,120.0,244.0,124.0,136.35555555555558,27.272427983539114,120.0,2.01,1.2199999999999998,1.8037777777777777,2.01,2.0,1.8518518518518519,2.0,1.0,14.0,13.0,11.925925925925926,3.237311385459534,14.0,5.0,3.7037037037037037,18.8575,115.765,33.569172839505185,19.483455326932106,23.005,64.0,229.0,False
CsInS2,16.0,55.0,39.0,34.0,18.0,16.0,5.0,88.0,64.0,29.5,88.0,301.59,429.75,128.16000000000003,377.015,37.71250000000002,388.36,5.25,105.0,244.0,139.0,149.0,47.5,105.0,2.58,1.79,1.9325,2.58,2.0,1.75,2.0,1.0,13.0,12.0,6.5,3.25,6.0,5.0,2.5,24.26,115.765,47.8996875,33.93265625,25.786875,70.0,229.0,False
Ga1.7Cu0.3S2.7,16.0,31.0,15.0,22.255319148936167,7.186962426437301,16.0,64.0,88.0,81.40425531914894,7.578089633318242,88.0,302.91,1357.77,1054.86,419.32978723404256,119.80087822544137,388.36,1.6133997283838843,105.0,132.0,27.0,112.87234042553192,9.044816659121775,105.0,2.58,0.77,2.2580851063829788,2.58,2.0,1.9361702127659572,2.0,6.0,13.0,7.0,8.851063829787234,3.2756903576278855,6.0,5.0,3.021276595744681,11.07,25.786875,22.341130319148935,3.958940697148029,25.786875,64.0,225.0,False
FeI2,26.0,53.0,27.0,44.0,12.0,53.0,55.0,96.0,82.33333333333333,18.222222222222225,96.0,386.85,1811.0,1424.15,861.5666666666666,632.9555555555555,386.85,4.0,132.0,139.0,7.0,136.66666666666666,3.1111111111111143,139.0,2.66,0.8300000000000001,2.3833333333333333,2.66,2.0,2.0,2.0,8.0,17.0,9.0,14.0,4.0,17.0,4.0,2.0,10.73,43.015,32.25333333333334,14.348888888888888,43.015,64.0,229.0,False
KEuS2,16.0,63.0,47.0,28.5,17.25,16.0,3.0,88.0,51.0,37.0,88.0,336.53,1095.0,758.47,552.0625,271.46875,388.36,7.0,105.0,203.0,98.0,152.75,47.75,105.0,2.58,1.7600000000000002,1.79125,2.58,2.0,1.75,2.0,1.0,9.0,8.0,5.5,2.25,6.0,7.0,3.0,25.786875,73.1066666667,40.285104166675,16.410781250012498,25.786875,70.0,229.0,True
HgCl,17.0,80.0,63.0,48.5,31.5,17.0,71.0,94.0,82.5,11.5,71.0,171.6,234.32,62.72,202.95999999999998,31.36,171.6,2.5,102.0,132.0,30.0,117.0,15.0,102.0,3.16,1.1600000000000001,2.58,2.0,2.0,2.0,2.0,7.0,26.0,19.0,16.5,9.5,7.0,1.0,0.5,24.4975,25.2375862069,24.86754310345,0.37004310345000135,24.4975,64.0,166.0,False
NaCdSb,11.0,51.0,40.0,36.666666666666664,17.11111111111111,11.0,2.0,85.0,52.333333333333336,33.55555555555555,2.0,370.87,903.78,532.91,622.9566666666666,187.2155555555555,370.87,5.5555555555555545,139.0,166.0,27.0,149.66666666666666,10.888888888888886,139.0,2.05,1.1199999999999997,1.5566666666666666,0.93,2.0,1.6666666666666667,1.0,1.0,15.0,14.0,9.333333333333334,5.5555555555555545,1.0,3.0,1.3333333333333333,19.495,31.56,26.766111111100003,4.847407407399999,19.495,166.0,229.0,True
K10Zn4Ge4S17,16.0,32.0,16.0,20.285714285714285,4.897959183673469,16.0,3.0,88.0,60.51428571428571,32.86530612244898,88.0,336.53,1211.4,874.8700000000001,502.3925714285714,205.55311020408163,388.36,5.730612244897959,105.0,203.0,98.0,136.65714285714284,37.91020408163265,105.0,2.58,1.7600000000000002,1.9057142857142855,2.58,2.0,1.7142857142857142,2.0,1.0,14.0,13.0,6.171428571428572,3.1216326530612246,6.0,4.0,1.7142857142857142,13.96,73.1066666667,37.63724404762857,20.268241496612244,25.786875,70.0,229.0,False
CsSn3,50.0,55.0,5.0,51.25,1.875,50.0,5.0,80.0,61.25,28.125,80.0,301.59,505.08,203.49,454.2075,76.30875,505.08,4.875,139.0,244.0,105.0,165.25,39.375,139.0,1.96,1.17,1.6675,1.96,2.0,1.75,2.0,1.0,14.0,13.0,10.75,4.875,14.0,4.0,3.25,33.285,115.765,53.905,30.930000000000003,33.285,141.0,229.0,True
GdO2,8.0,64.0,56.0,26.666666666666668,24.888888888888886,8.0,27.0,87.0,67.0,26.666666666666668,87.0,54.8,1586.0,1531.2,565.1999999999999,680.5333333333333,54.8,5.777777777777779,66.0,196.0,130.0,109.33333333333333,57.77777777777777,66.0,3.44,2.24,2.6933333333333334,3.44,2.0,2.0,2.0,6.0,10.0,4.0,7.333333333333333,1.7777777777777777,6.0,16.0,6.666666666666667,9.105,32.05,16.753333333333334,10.197777777777777,9.105,12.0,194.0,True
SmHg3,62.0,80.0,18.0,75.5,6.75,80.0,23.0,71.0,59.0,18.0,71.0,234.32,1345.0,1110.68,511.99,416.505,234.32,3.375,132.0,198.0,66.0,148.5,24.75,132.0,2.0,0.8300000000000001,1.7925,2.0,2.0,2.0,2.0,8.0,26.0,18.0,21.5,6.75,26.0,8.0,2.0,25.2375862069,33.23,27.235689655175,2.9971551724124987,25.2375862069,166.0,166.0,True
KCuSnSe3,19.0,50.0,31.0,33.333333333333336,6.222222222222221,34.0,3.0,89.0,69.0,23.666666666666668,89.0,336.53,1357.77,1021.24,613.5633333333334,248.0688888888889,494.0,4.222222222222222,120.0,203.0,83.0,139.0,21.333333333333332,120.0,2.55,1.73,2.0549999999999997,2.55,2.0,1.6666666666666667,2.0,1.0,16.0,15.0,12.333333333333334,4.222222222222222,16.0,4.0,2.0,11.07,73.1066666667,32.53694444445,13.772592592599997,25.92,14.0,229.0,False
Al0.01Cd0.99Sb0.01Te0.99,13.0,52.0,39.0,49.81999999999999,2.17,48.0,70.0,90.0,79.99,9.96,70.0,594.22,933.47,339.25,661.0418500000001,66.15363149999997,594.22,1.99,121.0,144.0,23.0,140.89,3.0789,138.0,2.1,0.49,1.8943500000000002,1.69,2.0,2.0,2.0,3.0,16.0,13.0,13.95,2.04,12.0,5.0,1.03,16.48,34.7633333333,27.0980749999835,7.633224999983498,19.495,152.0,225.0,False
U2Cu2As3O,8.0,92.0,84.0,43.625,24.1875,33.0,20.0,87.0,63.375,21.6875,84.0,54.8,1408.0,1353.2,1107.0425,275.8425,1090.0,4.125,66.0,196.0,130.0,134.875,30.5625,119.0,3.44,2.06,2.0675000000000003,2.18,2.0,1.75,2.0,6.0,15.0,9.0,10.625,3.46875,15.0,20.0,6.625,9.105,22.175,17.2275,5.109375,22.175,12.0,225.0,True
HgTeBr,35.0,80.0,45.0,55.666666666666664,16.22222222222222,35.0,71.0,95.0,85.33333333333333,9.555555555555557,71.0,234.32,722.66,488.34,407.5933333333333,210.0444444444444,234.32,2.0,120.0,138.0,18.0,130.0,6.666666666666667,120.0,2.96,0.96,2.353333333333333,2.0,2.0,2.0,2.0,16.0,26.0,10.0,19.666666666666668,4.222222222222222,16.0,2.0,1.0,25.2375862069,34.7633333333,29.82697318006667,3.2909067688222216,25.2375862069,64.0,166.0,False
CaVO2,8.0,23.0,15.0,14.75,6.75,8.0,7.0,87.0,56.75,30.25,87.0,54.8,2183.0,2128.2,851.9,797.0999999999999,54.8,6.25,66.0,176.0,110.0,115.25,49.25,66.0,3.44,2.44,2.3775,3.44,2.0,2.0,2.0,2.0,6.0,4.0,4.75,1.375,6.0,7.0,2.75,9.105,37.77,17.247500000000002,10.261250000000002,9.105,12.0,229.0,True
Mn(SbO2)2,8.0,51.0,43.0,22.714285714285715,16.816326530612248,8.0,52.0,87.0,81.42857142857143,8.40816326530612,87.0,54.8,1519.0,1464.2,506.53714285714284,516.2710204081633,54.8,2.1224489795918364,66.0,139.0,73.0,97.28571428571429,35.755102040816325,66.0,3.44,1.89,2.7728571428571427,3.44,2.0,2.0,2.0,6.0,15.0,9.0,8.714285714285714,3.591836734693877,6.0,5.0,2.7142857142857144,9.105,31.56,15.718226600985714,9.052441942293877,9.105,12.0,217.0,False
Ca3TlN,7.0,81.0,74.0,29.6,20.560000000000002,20.0,7.0,82.0,35.8,34.56,7.0,63.05,1115.0,1051.95,797.01,381.588,1115.0,5.76,71.0,176.0,105.0,148.8,32.64,176.0,3.04,2.04,1.532,1.0,2.0,2.0,2.0,2.0,27.0,25.0,7.6,7.76,2.0,5.0,1.6,14.76875,37.77,30.997750000000003,8.126700000000001,37.77,194.0,225.0,True
K4GeS4,16.0,32.0,16.0,19.11111111111111,2.8641975308641974,16.0,3.0,88.0,49.22222222222222,41.08641975308642,3.0,336.53,1211.4,874.8700000000001,456.7733333333333,167.6948148148148,336.53,7.209876543209877,105.0,203.0,98.0,150.22222222222223,46.91358024691358,105.0,2.58,1.7600000000000002,1.7344444444444445,0.82,2.0,1.5555555555555556,1.0,1.0,14.0,13.0,4.666666666666667,3.259259259259259,1.0,4.0,1.7777777777777777,23.005,73.1066666667,46.508796296311104,23.642551440345674,25.786875,70.0,229.0,False
GdH2NO5,1.0,64.0,63.0,12.555555555555555,11.432098765432098,8.0,27.0,92.0,80.88888888888889,11.97530864197531,87.0,14.01,1586.0,1571.99,216.78555555555556,304.2698765432099,54.8,6.296296296296297,31.0,196.0,165.0,73.22222222222223,27.283950617283956,66.0,3.44,2.24,2.871111111111111,3.44,2.0,1.7777777777777777,2.0,1.0,10.0,9.0,5.222222222222222,1.9259259259259258,6.0,16.0,3.4444444444444446,6.615,32.05,11.730416666666667,5.1906481481481475,9.105,12.0,194.0,False
Rb5(WO3)18,8.0,74.0,66.0,25.31168831168831,24.281329060549837,8.0,4.0,87.0,73.1948051948052,19.36313037611739,87.0,54.8,3695.0,3640.2,922.487012987013,1296.2398380839938,54.8,4.644965424186203,66.0,220.0,154.0,98.44155844155844,45.50244560634171,66.0,3.44,2.62,3.017402597402597,3.44,2.0,1.9350649350649352,2.0,1.0,20.0,19.0,8.948051948051948,5.16714454376792,6.0,6.0,2.8701298701298703,9.105,90.7225,16.028344155844156,9.71066453027492,9.105,12.0,229.0,True
Al3Tc,13.0,43.0,30.0,20.5,11.25,13.0,53.0,73.0,68.0,7.5,73.0,933.47,2430.0,1496.53,1307.6025,561.19875,933.47,2.25,121.0,147.0,26.0,127.5,9.75,121.0,1.9,0.2899999999999998,1.6825,1.61,2.0,2.0,2.0,3.0,7.0,4.0,4.0,1.5,3.0,5.0,5.0,14.285,16.48,15.931249999999999,0.823125000000001,16.48,194.0,225.0,True
Ca5B3O9F,5.0,20.0,15.0,10.88888888888889,5.061728395061729,8.0,7.0,93.0,62.611111111111114,30.89506172839506,87.0,53.5,2348.0,2294.5,731.4277777777778,751.953086419753,54.8,5.37037037037037,57.0,176.0,119.0,99.05555555555556,42.74691358024691,66.0,3.98,2.98,2.5588888888888888,3.44,2.0,2.0,2.0,2.0,7.0,5.0,4.444444444444445,1.8395061728395063,6.0,5.0,1.8888888888888888,7.1725,37.77,16.77888888888889,11.66172839506173,9.105,12.0,225.0,False
Ca(CoGe)2,20.0,32.0,12.0,27.6,3.5200000000000005,27.0,7.0,79.0,56.2,19.68,58.0,1115.0,1768.0,653.0,1414.76,282.592,1211.4,3.5200000000000005,120.0,176.0,56.0,133.6,16.959999999999997,120.0,2.01,1.0099999999999998,1.7559999999999998,1.88,2.0,2.0,2.0,2.0,14.0,12.0,9.6,3.5200000000000005,9.0,4.0,2.8,10.245,37.77,20.854000000000003,8.4872,10.245,194.0,225.0,True
RbEuO2,8.0,63.0,55.0,29.0,21.0,8.0,4.0,87.0,50.75,36.25,87.0,54.8,1095.0,1040.2,379.265,357.86749999999995,54.8,7.0,66.0,220.0,154.0,137.5,71.5,66.0,3.44,2.62,2.22125,3.44,2.0,1.75,2.0,1.0,9.0,8.0,5.5,2.25,6.0,7.0,3.0,9.105,90.7225,36.348125,27.243125,9.105,12.0,229.0,True
Bi1.98Sb0.02Te3,51.0,83.0,32.0,64.272,14.832576,52.0,85.0,90.0,88.396,1.9247999999999998,90.0,544.4,903.78,359.38,652.79352,85.84766784000001,722.66,0.4800000000000001,138.0,148.0,10.0,141.964,4.780512,138.0,2.1,0.08000000000000007,2.0681200000000004,2.1,2.0,2.0,2.0,15.0,29.0,14.0,21.144,6.221952,16.0,3.0,2.4,31.56,34.7633333333,34.03243999998,0.8770719999839971,34.7633333333,12.0,166.0,False
Mn2Hg5,25.0,80.0,55.0,64.28571428571429,22.44897959183673,80.0,52.0,71.0,65.57142857142857,7.755102040816327,71.0,234.32,1519.0,1284.68,601.3714285714286,524.3591836734694,234.32,2.0408163265306123,132.0,139.0,7.0,134.0,2.857142857142857,132.0,2.0,0.44999999999999996,1.8714285714285714,2.0,2.0,2.0,2.0,7.0,26.0,19.0,20.571428571428573,7.755102040816325,26.0,5.0,1.4285714285714286,10.4875862069,25.2375862069,21.023300492614286,6.020408163265308,25.2375862069,166.0,217.0,True
K4(ZrSe5)3,19.0,40.0,21.0,32.09090909090909,4.760330578512395,34.0,3.0,89.0,67.22727272727273,29.690082644628095,89.0,336.53,2128.0,1791.47,688.1872727272727,392.67619834710746,494.0,5.950413223140496,120.0,203.0,83.0,142.5909090909091,30.805785123966942,120.0,2.55,1.73,2.069090909090909,2.55,2.0,1.8181818181818181,2.0,1.0,16.0,15.0,11.636363636363637,5.950413223140496,16.0,8.0,2.6363636363636362,23.195,73.1066666667,34.12780303030909,14.174132231414871,25.92,14.0,229.0,False
Eu2Ge(BO4)2,5.0,63.0,58.0,17.846153846153847,16.071005917159763,8.0,25.0,87.0,74.53846153846153,16.023668639053255,87.0,54.8,2348.0,2293.2,656.5999999999999,740.676923076923,54.8,3.3136094674556213,66.0,198.0,132.0,93.23076923076923,36.35502958579882,66.0,3.44,2.255,2.767692307692308,3.44,2.0,2.0,2.0,3.0,14.0,11.0,6.615384615384615,1.8698224852071006,6.0,7.0,3.3846153846153846,7.1725,36.46,14.085384615384616,8.256745562130178,9.105,12.0,229.0,True
